Product Name,Purchase Order Date,Purchase Order Number,Purchase Quantity
Rove - Strawberry Cough RTU Live Resin Diamonds Vape 1g,2025-02-11 12:17:32,PO-0001325,60
Rove - Strawberry Cough RTU Live Resin Diamonds Vape 1g,2025-03-12 12:52:03,PO-0001421,20
Papa & Barkley - Berry Pomegranate 1:1:1 CBN Sleep Gummies 100mg,2025-03-19 14:39:54,PO-0001447,180
Daily Dose - High Bernate Syringe 1g,2025-02-17 12:17:17,PO-0001343,30
Daily Dose - High Bernate Syringe 1g,2025-02-07 11:43:18,PO-0001307,4
Daily Dose - High Bernate Syringe 1g,2025-02-07 11:43:18,PO-0001307,5
Papa & Barkley - Berry Pomegranate 1:1:1 CBN Sleep Gummies 100mg,2025-03-28 15:31:04,PO-0001479,156
Daily Dose - High Bernate Syringe 1g,2025-02-07 11:43:50,PO-0001308,1
Daily Dose - High Bernate Syringe 1g,2025-03-31 15:17:06,PO-0001486,20
Daily Dose - High Bernate Syringe 1g,2025-02-07 11:45:54,PO-0001311,3
Daily Dose - High Bernate Syringe 1g,2025-04-14 9:23:53,PO-0001542,20
Kiva - Milk Chocolate 100mg,2025-02-06 14:33:02,PO-0001292,20
Daily Dose - High Bernate Syringe 1g,2025-03-10 16:03:57,PO-0001411,70
Daily Dose - High Bernate Syringe 1g,2025-02-07 11:45:13,PO-0001310,4
Daily Dose - High Bernate Syringe 1g,2025-02-07 11:46:16,PO-0001312,5
Wyld - Raspberry Sativa Gummies 100mg,2025-03-12 13:55:09,PO-0001423,240
Daily Dose - High Bernate Syringe 1g,2025-02-07 11:44:23,PO-0001309,4
Daily Dose - High Bernate Syringe 1g,2025-03-25 9:10:44,PO-0001465,10
Daily Dose - High Bernate Syringe 1g,2025-03-03 15:05:57,PO-0001388,20
Daily Dose - High Bernate Syringe 1g,2025-01-14 8:37:03,PO-0001213,50
West Coast Cure - Orange Peel Live Resin Diamonds 1g,2025-02-26 13:22:49,PO-0001377,120
West Coast Cure - Orange Peel Live Resin Diamonds 1g,2025-02-12 10:20:00,PO-0001326,200
Turn - Lemonade Stand Turn Up Disposable 1g,2025-03-13 14:26:51,PO-0001428,700
Kiva - Milk Chocolate 100mg,2025-04-01 11:21:50,PO-0001492,80
Almora - Mango Diesel 3.5g,2025-03-05 14:15:59,PO-0001398,128
Almora - Mango Diesel 3.5g,2025-01-31 15:40:25,PO-0001278,128
Almora - Mango Diesel 3.5g,2025-01-17 11:24:42,PO-0001232,332
Almora - Mango Diesel 3.5g,2025-02-17 15:09:05,PO-0001345,96
Turn - Lemonade Stand Turn Up Disposable 1g,2025-02-24 16:23:17,PO-0001370,280
Almora - Ridgelion 3.5g,2025-03-28 15:31:04,PO-0001479,896
Stiiizy - King Louis XIII Pod .5g,2025-03-12 10:08:33,PO-0001420,200
Papa & Barkley - Berry Pomegranate 1:1:1 CBN Sleep Gummies 100mg,2025-04-18 12:17:44,PO-0001558,180
Stiiizy - King Louis XIII Pod .5g,2025-03-21 13:40:13,PO-0001455,100
Stiiizy - King Louis XIII Pod .5g,2025-01-31 10:54:33,PO-0001275,200
Stiiizy - King Louis XIII Pod .5g,2025-02-25 14:31:57,PO-0001373,65
Stiiizy - King Louis XIII Pod .5g,2025-01-22 10:20:28,PO-0001245,100
Stiiizy - King Louis XIII Pod .5g,2025-04-01 15:45:38,PO-0001494,100
Lime - Blueberry Headband Infused Lil' Limes Preroll 5pk 3g,2025-03-26 10:37:12,PO-0001471,300
Black Label - White Caramel Cookies 3.5g,2025-03-24 19:13:38,PO-0001463,465
Jeeter - Cannalope Infused Preroll 1g,2025-02-07 12:35:02,PO-0001315,400
Kiva - Milk Chocolate 100mg,2025-03-18 15:10:43,PO-0001442,40
West Coast Cure - White Lemon Cherry Gelato Premium Bag 3.5g,2025-02-18 11:53:55,PO-0001353,256
Astronauts - Space Dropz 3.5g,2025-03-18 14:45:05,PO-0001438,384
Made from Dirt - Pain Relief Salve 1:1 100mg,2025-03-17 13:29:29,PO-0001434,30
Made from Dirt - Pain Relief Salve 1:1 100mg,2025-03-10 16:03:57,PO-0001411,50
Made from Dirt - Pain Relief Salve 1:1 100mg,2025-03-25 9:10:44,PO-0001465,20
Made from Dirt - Pain Relief Salve 1:1 100mg,2025-02-24 14:52:47,PO-0001368,30
Made from Dirt - Pain Relief Salve 1:1 100mg,2025-01-27 12:12:29,PO-0001255,30
Outrun - Rainbow Sherbet 7g,2025-01-15 12:38:50,PO-0001222,617
Pretty Dope - Maui Wowie Vape 1g,2025-02-04 14:57:12,PO-0001287,500
Pretty Dope - Maui Wowie Vape 1g,2025-03-03 15:05:57,PO-0001388,700
Pretty Dope - Maui Wowie Vape 1g,2025-03-25 9:10:44,PO-0001465,60
Pretty Dope - Maui Wowie Vape 1g,2025-04-21 13:52:28,PO-0001561,100
Pretty Dope - Maui Wowie Vape 1g,2025-01-14 8:37:03,PO-0001213,280
Pretty Dope - Maui Wowie Vape 1g,2025-03-31 15:17:06,PO-0001486,100
Pretty Dope - Maui Wowie Vape 1g,2025-01-27 12:12:29,PO-0001255,33
Kiva - Milk Chocolate 100mg,2025-03-13 11:28:06,PO-0001426,20
Pretty Dope - Maui Wowie Vape 1g,2025-01-20 15:12:11,PO-0001241,560
WVY - Blueberry Gas Budder 1g,2025-04-21 15:10:09,PO-0001562,500
Stiiizy - Super Lemon Haze Live Rosin Jam 1g,2025-02-14 9:04:49,PO-0001337,200
West Coast Cure - Cookie Mix Mini Preroll 6pk 2.1g,2025-02-18 11:30:36,PO-0001352,40
West Coast Cure - Cookie Mix Mini Preroll 6pk 2.1g,2025-04-18 9:09:08,PO-0001557,90
West Coast Cure - Rainbow Gelato Live Resin Disposable 1g,2025-02-12 10:20:00,PO-0001326,120
Rove - Fruit Punch RTU Reload Live Resin Diamonds Pod 1g,2025-01-07 11:57:39,PO-0001199,80
West Coast Cure - Rainbow Gelato Live Resin Disposable 1g,2025-03-06 13:07:28,PO-0001401,190
Rove - Fruit Punch RTU Reload Live Resin Diamonds Pod 1g,2025-02-11 12:17:32,PO-0001325,50
Block Party - Razzmatazz 28g,2025-02-10 16:03:47,PO-0001323,638
West Coast Cure - Rainbow Gelato Live Resin Disposable 1g,2025-02-26 13:22:49,PO-0001377,220
Bear Labs - Sample - Tropicanna Funk Diamonds 1g,2025-03-20 15:27:40,PO-0001451,5
Rove - Fruit Punch RTU Reload Live Resin Diamonds Pod 1g,2025-03-12 12:52:03,PO-0001421,430
Rove - Watermelon Burst RTU Live Resin Diamonds Vape 1g,2025-03-19 14:01:16,PO-0001446,30
Rove - Watermelon Burst RTU Live Resin Diamonds Vape 1g,2025-03-12 12:52:03,PO-0001421,40
Pretty Dope - Unicorn Juice Vape 1g,2025-02-17 12:17:17,PO-0001343,470
Pretty Dope - Unicorn Juice Vape 1g,2025-03-17 13:29:29,PO-0001434,50
Pretty Dope - Unicorn Juice Vape 1g,2025-03-03 15:05:57,PO-0001388,550
Sparkiez - Guava Hybrid Preroll 1g,2025-01-09 9:28:51,PO-0001204,200
Pretty Dope - Unicorn Juice Vape 1g,2025-01-27 12:12:29,PO-0001255,420
Pretty Dope - Unicorn Juice Vape 1g,2025-02-07 11:46:45,PO-0001313,26
Pretty Dope - Unicorn Juice Vape 1g,2025-01-06 11:25:07,PO-0001191,40
Stiiizy - White - Orange Kush 3.5g,2025-01-16 12:02:55,PO-0001226,1800
Made from Dirt - Sleep Balm 1:1 100mg,2025-03-25 9:10:44,PO-0001465,20
Almora - Gelato Cake 3.5g,2025-04-23 12:55:09,PO-0001570,384
Sherbinskis - Matcha Live Resin Vape 1g,2025-03-28 16:56:41,PO-0001480,250
Sherbinskis - Matcha Live Resin Vape 1g,2025-03-19 17:46:44,PO-0001448,100
Happy Fruit - Watermelon Lifted Lemonade Rosin Gummies 100mg,2025-01-06 7:45:23,PO-0001188,72
Happy Fruit - Watermelon Lifted Lemonade Rosin Gummies 100mg,2025-02-20 16:55:36,PO-0001363,96
Happy Fruit - Watermelon Lifted Lemonade Rosin Gummies 100mg,2025-03-25 14:06:34,PO-0001468,432
Pretty Dope - Unicorn Juice Vape 1g,2025-03-25 9:10:44,PO-0001465,300
Happy Fruit - Watermelon Lifted Lemonade Rosin Gummies 100mg,2025-02-10 15:22:46,PO-0001320,168
Happy Fruit - Watermelon Lifted Lemonade Rosin Gummies 100mg,2025-03-20 13:10:17,PO-0001449,240
Happy Fruit - Watermelon Lifted Lemonade Rosin Gummies 100mg,2025-03-11 9:05:53,PO-0001413,600
Happy Fruit - Watermelon Lifted Lemonade Rosin Gummies 100mg,2025-02-28 9:25:31,PO-0001383,120
Sherbinskis - Matcha Live Resin Vape 1g,2025-04-22 9:41:44,PO-0001564,63
Pretty Dope - Unicorn Juice Vape 1g,2025-01-14 8:37:03,PO-0001213,270
Pretty Dope - Unicorn Juice Vape 1g,2025-03-31 15:17:06,PO-0001486,200
Pretty Dope - Unicorn Juice Vape 1g,2025-01-20 15:12:11,PO-0001241,710
Rove - Watermelon Burst RTU Live Resin Diamonds Vape 1g,2025-02-11 12:17:32,PO-0001325,20
Rove - Watermelon Burst RTU Live Resin Diamonds Vape 1g,2025-03-29 12:17:24,PO-0001481,100
Rove - Watermelon Burst RTU Live Resin Diamonds Vape 1g,2025-01-21 15:42:35,PO-0001244,100
Made from Dirt - Sleep Balm 1:1 100mg,2025-04-14 11:46:55,PO-0001544,10
Rove - Fruit Punch RTU Reload Live Resin Diamonds Pod 1g,2025-03-29 12:17:24,PO-0001481,300
Side Hustle - Molotov Cocktail 3.5g,2025-04-21 13:52:28,PO-0001561,450
Rove - Fruit Punch RTU Reload Live Resin Diamonds Pod 1g,2025-02-25 13:24:52,PO-0001372,260
Sip Elixirs - Wild Berry Sleep 100mg,2025-02-10 15:51:03,PO-0001322,448
Flavorade - Sherbet Cream Pie Cured Resin Vape 1g,2025-02-20 13:19:11,PO-0001361,120
Jeeter - Bubble Burst Infused Preroll 0.5g,2025-03-24 11:28:09,PO-0001460,50
Stiiizy - Gold Battery,2025-01-31 12:07:07,PO-0001277,70
Black Label - Ztopia 3.5g,2025-04-12 9:15:43,PO-0001539,472
Lost Farm - Watermelon (Gelato) Live Resin Chews 100mg,2025-02-06 14:33:02,PO-0001292,40
Lost Farm - Watermelon (Gelato) Live Resin Chews 100mg,2025-04-22 15:42:11,PO-0001566,80
Lost Farm - Watermelon (Gelato) Live Resin Chews 100mg,2025-01-28 12:06:03,PO-0001264,140
Lost Farm - Watermelon (Gelato) Live Resin Chews 100mg,2025-01-17 10:55:35,PO-0001231,380
Lost Farm - Watermelon (Gelato) Live Resin Chews 100mg,2025-01-07 9:35:20,PO-0001196,300
Lost Farm - Watermelon (Gelato) Live Resin Chews 100mg,2025-04-17 10:34:04,PO-0001554,100
Lost Farm - Watermelon (Gelato) Live Resin Chews 100mg,2025-02-24 13:53:57,PO-0001366,160
Lost Farm - Watermelon (Gelato) Live Resin Chews 100mg,2025-03-24 14:20:00,PO-0001461,140
Lost Farm - Watermelon (Gelato) Live Resin Chews 100mg,2025-04-01 11:21:50,PO-0001492,240
Fog City Farms - Santa Cruz Dream Smalls 7g,2025-01-23 8:22:31,PO-0001250,32
Fog City Farms - Santa Cruz Dream Smalls 7g,2025-04-05 11:51:48,PO-0001510,64
Rove - Fruit Punch RTU Reload Live Resin Diamonds Pod 1g,2025-01-21 15:42:35,PO-0001244,380
Fog City Farms - Santa Cruz Dream Smalls 7g,2025-03-25 8:58:46,PO-0001464,96
MikroDose - Guava 10g,2025-02-03 15:10:58,PO-0001282,1094
Lil' Buzzies - Warheads Smalls 7g,2025-04-12 9:15:43,PO-0001539,685
Fog City Farms - Santa Cruz Dream Smalls 7g,2025-04-25 9:47:23,PO-0001579,96
Fog City Farms - Santa Cruz Dream Smalls 7g,2025-03-06 10:25:48,PO-0001400,352
Fog City Farms - Santa Cruz Dream Smalls 7g,2025-01-16 16:05:22,PO-0001229,96
Jeeter - Island Papaya Infused Preroll 1g,2025-03-25 14:28:17,PO-0001469,200
Lime - Sample - Blue Dream Infused Preroll 1.75g,2025-01-09 13:06:30,PO-0001206,10
Lime - Sample - Blue Dream Infused Preroll 1.75g,2025-02-14 11:24:17,PO-0001339,10
Lime - Sample - Blue Dream Infused Preroll 1.75g,2025-04-03 12:31:55,PO-0001505,10
Blem - Tangie Preroll 3.75g 5pk,2025-02-13 9:54:01,PO-0001331,50
Kurvana - Sample - Northern Lights ASCND Disposble 0.5g,2025-04-06 11:01:00,PO-0001516,5
Kurvana - Sample - Northern Lights ASCND Disposble 0.5g,2025-04-06 11:22:28,PO-0001517,5
Black Label - Chocolato 3.5g,2025-04-12 9:15:43,PO-0001539,460
Dr. Norm's - Chocolate Crispy Rice Bar 100mg,2025-01-07 13:47:06,PO-0001200,60
Flavorade - Afghani Gelonade Cured Resin Vape 1g,2025-01-07 9:35:16,PO-0001197,140
Dr. Norm's - Chocolate Crispy Rice Bar 100mg,2025-02-26 11:59:02,PO-0001375,36
Dr. Norm's - Chocolate Crispy Rice Bar 100mg,2025-03-06 10:21:22,PO-0001399,24
Dr. Norm's - Chocolate Crispy Rice Bar 100mg,2025-03-27 12:46:35,PO-0001476,24
Dr. Norm's - Chocolate Crispy Rice Bar 100mg,2025-04-03 9:57:41,PO-0001504,12
Dr. Norm's - Chocolate Crispy Rice Bar 100mg,2025-03-17 11:15:43,PO-0001431,84
Plug Play - DNA Blue Dream 1g,2025-04-03 14:44:35,PO-0001508,160
Plug Play - DNA Blue Dream 1g,2025-01-09 13:27:25,PO-0001207,40
Plug Play - DNA Blue Dream 1g,2025-02-13 13:12:25,PO-0001333,40
Plug Play - DNA Blue Dream 1g,2025-04-24 12:52:45,PO-0001571,80
Plug Play - DNA Blue Dream 1g,2025-03-13 11:27:22,PO-0001425,80
Lost Farm - Dark Cherry (Illuminati OG) Rosin Gummies 100mg,2025-01-07 9:35:20,PO-0001196,456
West Coast Cure - Granddaddy Purple 1g,2025-04-18 9:09:08,PO-0001557,400
Uncle Arnie's - Smacking Apple 100mg,2025-03-13 11:07:43,PO-0001427,48
Uncle Arnie's - Smacking Apple 100mg,2025-02-24 11:39:27,PO-0001365,24
Uncle Arnie's - Smacking Apple 100mg,2025-03-24 10:53:37,PO-0001459,120
Uncle Arnie's - Smacking Apple 100mg,2025-04-22 16:47:13,PO-0001567,96
Uncle Arnie's - Smacking Apple 100mg,2025-03-03 16:22:11,PO-0001391,24
Pretty Dope - Guava Goddess Terpene-Infused Preroll 1g,2025-01-27 12:12:29,PO-0001255,1000
Pretty Dope - Guava Goddess Terpene-Infused Preroll 1g,2025-03-03 15:05:57,PO-0001388,600
Pretty Dope - Guava Goddess Terpene-Infused Preroll 1g,2025-04-21 13:52:28,PO-0001561,500
West Coast Cure - Rainbow Gelato Live Resin Vape 1g,2025-03-06 13:07:28,PO-0001401,120
Kurvana - Sample - Earth OG ASCND Disposable 0.5g,2025-04-06 11:01:00,PO-0001516,5
Sherbinskis - Matcha Live Resin Vape 1g,2025-04-09 16:14:55,PO-0001529,130
Turn - Horchata & Clove Disposable 1g,2025-03-26 11:19:37,PO-0001472,680
Lime - Peach Ringz Infused Lil' Limes Preroll 5pk 3g,2025-04-03 12:31:55,PO-0001505,680
Lime - Peach Ringz Infused Lil' Limes Preroll 5pk 3g,2025-03-03 9:46:34,PO-0001386,340
Lime - Peach Ringz Infused Lil' Limes Preroll 5pk 3g,2025-04-25 12:20:27,PO-0001582,200
Uncle Arnie's - Sunrise Orange with Caffeine 100mg,2025-03-18 15:19:39,PO-0001443,168
Uncle Arnie's - Sunrise Orange with Caffeine 100mg,2025-04-02 11:31:22,PO-0001497,168
Uncle Arnie's - Sunrise Orange with Caffeine 100mg,2025-01-07 10:20:49,PO-0001198,120
Uncle Arnie's - Sunrise Orange with Caffeine 100mg,2025-04-22 16:47:13,PO-0001567,240
Uncle Arnie's - Sunrise Orange with Caffeine 100mg,2025-04-10 15:10:23,PO-0001532,72
Uncle Arnie's - Sunrise Orange with Caffeine 100mg,2025-02-24 11:39:27,PO-0001365,96
Uncle Arnie's - Sunrise Orange with Caffeine 100mg,2025-03-13 11:07:43,PO-0001427,72
Uncle Arnie's - Sunrise Orange with Caffeine 100mg,2025-03-24 10:53:37,PO-0001459,144
Uncle Arnie's - Sunrise Orange with Caffeine 100mg,2025-01-28 11:29:27,PO-0001263,48
Uncle Arnie's - Sunrise Orange with Caffeine 100mg,2025-01-17 10:35:21,PO-0001230,216
Uncle Arnie's - Sunrise Orange with Caffeine 100mg,2025-02-13 13:24:53,PO-0001335,72
Uncle Arnie's - Sunrise Orange with Caffeine 100mg,2025-02-03 10:41:33,PO-0001279,264
Cizi - White Widow Preoll 1g,2025-01-20 10:02:32,PO-0001234,550
Cizi - White Widow Preoll 1g,2025-02-03 11:56:18,PO-0001281,550
Cizi - White Widow Preoll 1g,2025-02-13 9:43:10,PO-0001330,1300
Cizi - White Widow Preoll 1g,2025-03-21 10:17:52,PO-0001452,8
Cizi - White Widow Preoll 1g,2025-03-21 10:17:52,PO-0001452,192
Cizi - White Widow Preoll 1g,2025-03-21 10:17:52,PO-0001452,250
Cizi - White Widow Preoll 1g,2025-03-27 13:29:36,PO-0001477,850
Cizi - White Widow Preoll 1g,2025-04-08 15:02:57,PO-0001528,350
Cizi - White Widow Preoll 1g,2025-04-23 11:50:52,PO-0001569,400
Stiiizy - Pro Gold Battery,2025-04-25 11:56:20,PO-0001581,100
Lime - Sample - Strawberry Cough Infused Preroll 1.75g,2025-03-18 12:16:37,PO-0001436,10
Lime - Sample - Strawberry Cough Infused Preroll 1.75g,2025-03-26 10:37:12,PO-0001471,10
Lime - Sample - Strawberry Cough Infused Preroll 1.75g,2025-01-23 14:27:09,PO-0001251,10
9MM 12 in. Clear Beaker Bong with Color Mouthpiece,2025-04-06 14:53:28,PO-0001520,50
West Coast Cure - Papaya Cake Diamonds 1g,2025-02-12 10:20:00,PO-0001326,200
Papa & Barkley - CBN Sleep Tincture,2025-01-21 11:38:32,PO-0001243,12
Papa & Barkley - CBN Sleep Tincture,2025-01-30 14:30:40,PO-0001274,12
Kiva - Terra Blueberry Milk Chocolate Bites,2025-04-22 15:42:11,PO-0001566,200
Kurvana - Alien Kush ASCND 1g,2025-01-10 11:56:27,PO-0001209,260
Kurvana - Alien Kush ASCND 1g,2025-03-07 11:51:33,PO-0001403,100
Kurvana - Alien Kush ASCND 1g,2025-01-16 12:52:26,PO-0001225,200
Wyld - Raspberry Sativa Gummies 100mg,2025-03-20 14:21:59,PO-0001450,360
Wyld - Marionberry Indica Gummies 100mg,2025-01-13 9:36:35,PO-0001211,100
Wyld - Marionberry Indica Gummies 100mg,2025-01-17 13:24:23,PO-0001233,320
Wyld - Marionberry Indica Gummies 100mg,2025-03-20 14:21:59,PO-0001450,240
Wyld - Marionberry Indica Gummies 100mg,2025-04-05 13:52:13,PO-0001511,280
Wyld - Marionberry Indica Gummies 100mg,2025-02-28 10:16:30,PO-0001384,560
Wyld - Marionberry Indica Gummies 100mg,2025-01-29 12:14:29,PO-0001269,260
Lost Farm - Strawberry Lemonade (Super Lemon Haze) Live Resin Gummies 100mg,2025-01-17 10:55:35,PO-0001231,432
Wyld - Marionberry Indica Gummies 100mg,2025-03-28 10:15:19,PO-0001478,200
Wyld - Marionberry Indica Gummies 100mg,2025-03-12 13:55:09,PO-0001423,80
Lime - Sample - King Louis XIII Infused Pre Roll 1.75g,2025-02-14 11:24:17,PO-0001339,10
Lime - Sample - King Louis XIII Infused Pre Roll 1.75g,2025-03-03 9:46:34,PO-0001386,10
Wyld - Marionberry Indica Gummies 100mg,2025-02-21 10:39:30,PO-0001364,120
Astronauts - Space Galaxy OG 3.5g,2025-03-04 13:37:44,PO-0001394,576
Astronauts - Space Galaxy OG 3.5g,2025-02-18 11:13:29,PO-0001350,640
Jeeter - Apples & Bananas Infused Baby Preroll 5pk 2.5g,2025-01-15 12:35:02,PO-0001223,600
Jeeter - Apples & Bananas Infused Baby Preroll 5pk 2.5g,2025-02-19 11:20:22,PO-0001355,400
Papa's Select - Sample - Garlic Mints  Premium Live Rosin 1g,2025-02-07 7:44:16,PO-0001294,4
Good Tide - Mango Mellow Rosin Gummies 100mg,2025-03-28 10:15:19,PO-0001478,640
Good Tide - Mango Mellow Rosin Gummies 100mg,2025-03-20 14:21:59,PO-0001450,240
Good Tide - Mango Mellow Rosin Gummies 100mg,2025-01-13 9:36:35,PO-0001211,160
Good Tide - Mango Mellow Rosin Gummies 100mg,2025-03-10 14:14:30,PO-0001409,440
Good Tide - Mango Mellow Rosin Gummies 100mg,2025-02-07 12:07:36,PO-0001314,440
Good Tide - Mango Mellow Rosin Gummies 100mg,2025-03-12 13:55:09,PO-0001423,120
Good Tide - Mango Mellow Rosin Gummies 100mg,2025-01-31 12:12:01,PO-0001276,800
Papa & Barkley - Releaf Balm THC Rich 1:3 (15ml) 120mg,2025-02-17 15:09:05,PO-0001345,24
Papa & Barkley - Releaf Balm THC Rich 1:3 (15ml) 120mg,2025-03-19 14:39:54,PO-0001447,36
Papa & Barkley - Releaf Balm THC Rich 1:3 (15ml) 120mg,2025-02-07 7:44:16,PO-0001294,72
Papa & Barkley - Releaf Balm THC Rich 1:3 (15ml) 120mg,2025-03-05 14:15:59,PO-0001398,108
Papa & Barkley - Releaf Balm THC Rich 1:3 (15ml) 120mg,2025-03-28 15:31:04,PO-0001479,24
Papa & Barkley - Releaf Balm THC Rich 1:3 (15ml) 120mg,2025-03-12 13:22:45,PO-0001422,108
Papa & Barkley - Releaf Balm THC Rich 1:3 (15ml) 120mg,2025-04-10 15:47:56,PO-0001533,48
Papa & Barkley - Releaf Balm THC Rich 1:3 (15ml) 120mg,2025-02-07 7:44:16,PO-0001294,12
Papa & Barkley - Releaf Balm THC Rich 1:3 (15ml) 120mg,2025-01-10 13:56:58,PO-0001210,72
Nuggies - Pinnacle Smalls 20g,2025-02-24 14:14:30,PO-0001367,1151
Jeeter - Grapefruit Romulan Infused Preroll 1g,2025-02-28 14:53:10,PO-0001385,300
VUZE - Strawberry Doulce Live Resin Vape Cart 1g,2025-02-07 15:49:51,PO-0001319,100
Stiiizy - White - Triangle Sherbert 3.5g,2025-02-14 9:04:49,PO-0001337,500
Rove - Apple Jack RTU Live Resin Diamonds Vape 1g,2025-02-25 13:24:52,PO-0001372,20
Rove - Apple Jack RTU Live Resin Diamonds Vape 1g,2025-03-12 12:52:03,PO-0001421,60
Rove - Apple Jack RTU Live Resin Diamonds Vape 1g,2025-03-29 12:17:24,PO-0001481,80
Rove - Apple Jack RTU Live Resin Diamonds Vape 1g,2025-01-07 11:57:39,PO-0001199,20
Rove - Apple Jack RTU Live Resin Diamonds Vape 1g,2025-01-21 15:42:35,PO-0001244,20
Rove - Apple Jack RTU Live Resin Diamonds Vape 1g,2025-03-19 14:01:16,PO-0001446,40
Sherbinskis - Strawberry Sunset Live Resin Vape 1g,2025-02-20 12:28:15,PO-0001359,200
Sherbinskis - Strawberry Sunset Live Resin Vape 1g,2025-01-27 13:44:49,PO-0001256,225
Stiiizy - Grape Gelato Live Resin Diamonds 1g,2025-01-16 12:02:55,PO-0001226,500
Plug Play - Orange Steel Battery,2025-01-09 13:31:44,PO-0001208,100
Turn - Granddaddy Purple Turn Down Disposable 1g,2025-02-10 15:37:13,PO-0001321,620
Turn - Granddaddy Purple Turn Down Disposable 1g,2025-01-20 14:55:15,PO-0001238,100
Turn - Granddaddy Purple Turn Down Disposable 1g,2025-02-24 16:23:17,PO-0001370,900
Rove - Pineapple Express RTU Reload Live Resin Diamonds Pod 1g,2025-03-12 12:52:03,PO-0001421,440
Rove - Pineapple Express RTU Reload Live Resin Diamonds Pod 1g,2025-03-29 12:17:24,PO-0001481,340
Rove - Pineapple Express RTU Reload Live Resin Diamonds Pod 1g,2025-03-19 14:01:16,PO-0001446,160
Rove - Pineapple Express RTU Reload Live Resin Diamonds Pod 1g,2025-02-25 13:24:52,PO-0001372,270
Rove - Pineapple Express RTU Reload Live Resin Diamonds Pod 1g,2025-01-21 15:42:35,PO-0001244,320
Rove - Pineapple Express RTU Reload Live Resin Diamonds Pod 1g,2025-01-07 11:57:39,PO-0001199,70
WVY - Donnie Burger Budder 1g,2025-01-14 15:43:04,PO-0001216,400
Pretty Dope - Grapealicious Vape 1g,2025-01-14 8:37:03,PO-0001213,340
Pretty Dope - Grapealicious Vape 1g,2025-01-27 12:12:29,PO-0001255,310
Pretty Dope - Grapealicious Vape 1g,2025-02-17 12:17:17,PO-0001343,550
Stiiizy - Sample - Tahoe OG Liquid Diamonds All In One 1g,2025-02-14 9:04:49,PO-0001337,85
MikroDose - Papaya Bomb 10g,2025-03-24 19:13:38,PO-0001463,670
Stiiizy - Blue Burst Pod 1g,2025-04-25 10:12:10,PO-0001580,200
Stiiizy - Blue Burst Pod 1g,2025-02-25 14:31:57,PO-0001373,300
Stiiizy - Blue Burst Pod 1g,2025-03-21 13:40:13,PO-0001455,500
Stiiizy - Blue Burst Pod 1g,2025-02-14 9:04:49,PO-0001337,180
Stiiizy - Blue Burst Pod 1g,2025-04-01 15:45:38,PO-0001494,200
Stiiizy - Blue Burst Pod 1g,2025-03-12 10:08:33,PO-0001420,100
Stiiizy - Blue Burst Pod 1g,2025-01-31 10:54:33,PO-0001275,200
Pretty Dope - Appletini Live Resin Vape 1g,2025-01-14 8:37:03,PO-0001213,40
Pretty Dope - Appletini Live Resin Vape 1g,2025-04-14 9:23:53,PO-0001542,50
Pretty Dope - Appletini Live Resin Vape 1g,2025-03-03 15:05:57,PO-0001388,40
Pretty Dope - Appletini Live Resin Vape 1g,2025-02-10 16:48:59,PO-0001324,90
Pretty Dope - Appletini Live Resin Vape 1g,2025-01-27 12:12:29,PO-0001255,110
Pretty Dope - Appletini Live Resin Vape 1g,2025-04-14 11:46:55,PO-0001544,40
Pretty Dope - Appletini Live Resin Vape 1g,2025-01-20 15:12:11,PO-0001241,40
Stiiizy - White Raspberry Pod 1g,2025-03-12 10:08:33,PO-0001420,100
Stiiizy - White Raspberry Pod 1g,2025-02-14 9:04:49,PO-0001337,130
Pretty Dope - Grapealicious Vape 1g,2025-03-03 15:05:57,PO-0001388,700
Stiiizy - White Raspberry Pod 1g,2025-02-25 14:31:57,PO-0001373,300
Stiiizy - White Raspberry Pod 1g,2025-03-21 13:40:13,PO-0001455,400
Stiiizy - White Raspberry Pod 1g,2025-01-22 10:20:28,PO-0001245,300
Stiiizy - White Raspberry Pod 1g,2025-01-31 10:54:33,PO-0001275,200
Stiiizy - White Raspberry Pod 1g,2025-04-01 15:45:38,PO-0001494,400
Pretty Dope - Grapealicious Vape 1g,2025-03-31 15:17:06,PO-0001486,100
Lost Farm - Dark Cherry (Illuminati OG) Rosin Gummies 100mg,2025-04-01 11:21:50,PO-0001492,216
Lost Farm - Dark Cherry (Illuminati OG) Rosin Gummies 100mg,2025-03-18 15:10:43,PO-0001442,72
Lost Farm - Dark Cherry (Illuminati OG) Rosin Gummies 100mg,2025-04-22 15:42:11,PO-0001566,168
Lost Farm - Dark Cherry (Illuminati OG) Rosin Gummies 100mg,2025-01-17 10:55:35,PO-0001231,360
